iteration,parallelism_type,start_ts,end_ts,duration_ns,kernel_name,collective_name,in_msg_nelems,group_desc,group_ranks,bytes
16,DP,6927327035611845.0,6927327117272032.0,81660187,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927330000000000.0,6927327197698178.0,80405858,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927330000000000.0,6927327280254904.0,82541494,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927330000000000.0,6927330000000000.0,80084900,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327360345884.0,6927327440665629.0,80319745,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327440667965.0,6927327521492221.0,80824256,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327521525373.0,6927327603686933.0,82161560,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327603711093.0,6927327685637487.0,81926394,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327685650863.0,6927327771626131.0,85975268,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327771648947.0,6927327856071968.0,84423021,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327856083968.0,6927327940921035.0,84837067,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927327940930347.0,6927330000000000.0,82675093,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927328023607872.0,6927328108614282.0,85006410,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,DP,6927328108628554.0,6927328191587423.0,82958869,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
16,PP,6927328298924949.0,6927328308320261.0,9395312,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
16,PP,6927329046443496.0,6927330946639269.0,1900195773,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
16,PP,6927332161303764.0,6927335960635588.0,3799331824,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
16,DP,6927337185420985.0,6927340000000000.0,259234855,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,131334144.0,mesh_dp_shard,"[0, 4]",525336576
16,DP,6927337445007551.0,6927337553452112.0,108444561,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927337553807854.0,6927337663719255.0,109911401,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927337664083125.0,6927337773294403.0,109211278,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927337773654017.0,6927337884565765.0,110911748,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927337884929123.0,6927337993122102.0,108192979,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927337993488147.0,6927340000000000.0,110154793,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338103993818.0,6927338215801146.0,111807328,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338216161784.0,6927338326153377.0,109991593,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338326504703.0,6927338436463401.0,109958698,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338436822407.0,6927338547888906.0,111066499,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927340000000000.0,6927338659671082.0,111411682,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927340000000000.0,6927338768267578.0,108239698,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338768618745.0,6927338877973893.0,109355148,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338878335459.0,6927338988705962.0,110370503,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927338989062664.0,6927339098164822.0,109102158,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927339098512468.0,6927339205407309.0,106894841,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
16,DP,6927339215833496.0,6927339216739859.0,906363,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_dp_shard,"[0, 4]",4
16,PP,6927339335008977.0,6927339335018385.0,9408,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_pp,"[0, 8]",4
17,DP,6927339350666625.0,6927339482775032.0,132108407,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,65667072.0,mesh_dp_shard,"[0, 4]",262668288
17,DP,6927339482776824.0,6927339542164518.0,59387694,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927339542166694.0,6927339601530387.0,59363693,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927339601541171.0,6927339686827004.0,85285833,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927339686830396.0,6927339770696652.0,83866256,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340000000000.0,6927340000000000.0,82707830,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927339853411842.0,6927339935418619.0,82006777,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927339935447034.0,6927340018525967.0,83078933,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340000000000.0,6927340099111279.0,80569729,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340099122607.0,6927340179912175.0,80789568,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340179917295.0,6927340259829843.0,79912548,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340259849779.0,6927340340376787.0,80527008,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340340404603.0,6927340421562361.0,81157758,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340421565593.0,6927340501258271.0,79692678,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340501260799.0,6927340582378365.0,81117566,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340582380637.0,6927340663599387.0,81218750,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,DP,6927340663604059.0,6927340742208198.0,78604139,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
17,PP,6927340886501952.0,6927340896322509.0,9820557,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
17,PP,6927341630803337.0,6927340000000000.0,1889796673,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
17,PP,6927344734392901.0,6927348541361156.0,3806968255,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
17,DP,6927349763419128.0,6927350026637439.0,263218311,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,131334144.0,mesh_dp_shard,"[0, 4]",525336576
17,DP,6927350026993855.0,6927350135560874.0,108567019,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350135917705.0,6927350245715822.0,109798117,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350000000000.0,6927350000000000.0,110219300,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350356646542.0,6927350466612691.0,109966149,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350466971665.0,6927350576898934.0,109927269,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350000000000.0,6927350687079258.0,109812518,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350687436536.0,6927350800742667.0,113306131,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350801095305.0,6927350909998995.0,108903690,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927350910362002.0,6927351021077491.0,110715489,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351021433201.0,6927351130069053.0,108635852,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351130428891.0,6927350000000000.0,106468919,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351237261744.0,6927351345858044.0,108596300,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351346215066.0,6927351451486263.0,105271197,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351451844053.0,6927351563141619.0,111297566,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351563491729.0,6927351671573248.0,108081519,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351671926526.0,6927350000000000.0,106622934,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
17,DP,6927351790695509.0,6927351790714645.0,19136,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_dp_shard,"[0, 4]",4
17,PP,6927351839295385.0,6927350000000000.0,9375,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_pp,"[0, 8]",4
18,DP,6927351854891496.0,6927351986740667.0,131849171,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,65667072.0,mesh_dp_shard,"[0, 4]",262668288
18,DP,6927351986743323.0,6927352047426592.0,60683269,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352047428063.0,6927352107541063.0,60113000,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352107544583.0,6927352192332751.0,84788168,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352192343119.0,6927352277818579.0,85475460,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352277821427.0,6927352362348188.0,84526761,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352362368412.0,6927352444519249.0,82150837,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352444524401.0,6927352528301661.0,83777260,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352528358493.0,6927350000000000.0,85263557,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352613630178.0,6927350000000000.0,79466692,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352693100422.0,6927352774972828.0,81872406,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927350000000000.0,6927352858430955.0,83452495,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927350000000000.0,6927352939805028.0,81371578,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927352939824388.0,6927353021334173.0,81509785,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927353021337181.0,6927353107370653.0,86033472,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927353107375805.0,6927353189501107.0,82125302,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,DP,6927353189505011.0,6927353269259029.0,79754018,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
18,PP,6927353368360594.0,6927350000000000.0,9617006,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
18,PP,6927350000000000.0,6927356012844318.0,1899714278,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
18,PP,6927357228429273.0,6927360589427463.0,3360998190,ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>),,,,,33554432
18,DP,6927361995107715.0,6927362267283499.0,272175784,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,131334144.0,mesh_dp_shard,"[0, 4]",525336576
18,DP,6927362267642121.0,6927362378909933.0,111267812,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362379268459.0,6927362491051564.0,111783105,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362491408138.0,6927362603028076.0,111619938,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362603393739.0,6927362713869874.0,110476135,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362714226705.0,6927362825405429.0,111178724,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362825772307.0,6927362935383359.0,109611052,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927362935735965.0,6927363046598051.0,110862086,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363046965441.0,6927360000000000.0,110046059,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363157367146.0,6927363268609805.0,111242659,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927360000000000.0,6927363378362138.0,109393678,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363378721048.0,6927360000000000.0,111246852,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363490325306.0,6927363601065441.0,110740135,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363601421952.0,6927363712837635.0,111415683,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363713197473.0,6927363822233553.0,109036080,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363822597615.0,6927363930571012.0,107973397,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927363930923971.0,6927364034795853.0,103871882,ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),_reduce_scatter_base,54534144.0,mesh_dp_shard,"[0, 4]",218136576
18,DP,6927360000000000.0,6927364045717429.0,193439,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_dp_shard,"[0, 4]",4
18,PP,6927364070408886.0,6927364070418294.0,9408,ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>),allreduce,1.0,mesh_pp,"[0, 8]",4
19,DP,6927364085967398.0,6927364226448661.0,140481263,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,65667072.0,mesh_dp_shard,"[0, 4]",262668288
19,DP,6927364226451765.0,6927364289188498.0,62736733,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364289191378.0,6927364360188133.0,70996755,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364360239685.0,6927364448387616.0,88147931,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364448390656.0,6927364533928265.0,85537609,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364533929801.0,6927360000000000.0,83369299,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364617303677.0,6927364700697424.0,83393747,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927360000000000.0,6927364783823173.0,83121173,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364783827429.0,6927364866205598.0,82378169,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927364866210302.0,6927364947852826.0,81642524,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927360000000000.0,6927365029822837.0,81967227,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365029825141.0,6927365113598439.0,83773298,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365113601383.0,6927365194965509.0,81364126,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365194967973.0,6927370000000000.0,84351087,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365279324083.0,6927365361322638.0,81998555,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365361327214.0,6927365442977291.0,81650077,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
19,DP,6927365442981835.0,6927365522241907.0,79260072,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),_allgather_base,27267072.0,mesh_dp_shard,"[0, 4]",109068288
